0.04 0 -8.8534e-17 1 4.21884e-33 0 0 1 0 1.18552e-19 3 1.0238e-35 0 0 1 0 -3.16571e-23 5 2.7047e-39 0 0 1
0.041 0 -9.29669e-17 1 4.46566e-33 0 0 1 0 1.3072e-19 3 1.02752e-35 0 0 1 0 -3.66572e-23 5 2.79289e-39 0 0 1
0.042 0 -9.75086e-17 1 4.72789e-33 0 0 1 0 1.43802e-19 3 1.07934e-35 0 0 1 0 -4.22986e-23 5 2.88108e-39 0 0 1
0.043 0 -1.02159e-16 1 4.97423e-33 0 0 1 0 1.57843e-19 3 1.1793e-35 0 0 1 0 -4.86456e-23 5 2.96927e-39 0 0 1
0.044 0 -1.06918e-16 1 5.22105e-33 0 0 1 0 1.72888e-19 3 1.32733e-35 0 0 1 0 -5.57671e-23 5 3.05746e-39 0 0 1
0.045 0 -1.11787e-16 1 5.48327e-33 0 0 1 0 1.88984e-19 3 1.47535e-35 0 0 1 0 -6.37368e-23 5 2.20526e-39 0 0 1
0.046 0 -1.16764e-16 1 5.74598e-33 0 0 1 0 2.0618e-19 3 1.57523e-35 0 0 1 0 -7.26338e-23 5 1.35305e-39 0 0 1
0.047 0 -1.2185e-16 1 6.00869e-33 0 0 1 0 2.24525e-19 3 1.67519e-35 0 0 1 0 -8.25425e-23 5 5.00848e-40 0 0 1
0.048 0 -1.27045e-16 1 6.2714e-33 0 0 1 0 2.44068e-19 3 1.77516e-35 0 0 1 0 -9.35529e-23 5 5.89039e-40 0 0 1
0.049 0 -1.32349e-16 1 6.53411e-33 0 0 1 0 2.64861e-19 3 1.87513e-35 0 0 1 0 -1.05761e-22 5 6.77229e-40 0 0 1
0.05 0 -1.37762e-16 1 6.79585e-33 0 0 1 0 2.86956e-19 3 2.0714e-35 0 0 1 0 -1.19269e-22 5 7.6542e-40 0 0 1
0.051 0 -1.43285e-16 1 7.07301e-33 0 0 1 0 3.10407e-19 3 2.26766e-35 0 0 1 0 -1.34184e-22 5 8.53611e-40 0 0 1
0.052 0 -1.48916e-16 1 7.36557e-33 0 0 1 0 3.35268e-19 3 2.46393e-35 0 0 1 0 -1.50623e-22 5 -9.38989e-40 0 0 1
0.053 0 -1.54657e-16 1 7.67354e-33 0 0 1 0 3.61595e-19 3 2.66019e-35 0 0 1 0 -1.68707e-22 5 -2.73159e-39 0 0 1
0.054 0 -1.60508e-16 1 7.99691e-33 0 0 1 0 3.89444e-19 3 2.85646e-35 0 0 1 0 -1.88566e-22 5 -4.52419e-39 0 0 1
0.055 0 -1.66467e-16 1 8.32125e-33 0 0 1 0 4.18874e-19 3 3.05273e-35 0 0 1 0 -2.10336e-22 5 -6.31679e-39 0 0 1
0.056 0 -1.72536e-16 1 8.64559e-33 0 0 1 0 4.49942e-19 3 3.2488e-35 0 0 1 0 -2.34161e-22 5 -8.10939e-39 0 0 1
0.057 0 -1.78715e-16 1 8.98534e-33 0 0 1 0 4.8271e-19 3 3.44488e-35 0 0 1 0 -2.60195e-22 5 -1.17828e-38 0 0 1
0.058 0 -1.85003e-16 1 9.32412e-33 0 0 1 0 5.17239e-19 3 3.64077e-35 0 0 1 0 -2.88597e-22 5 -1.54562e-38 0 0 1
0.059 0 -1.91401e-16 1 9.6629e-33 0 0 1 0 5.5359e-19 3 3.74036e-35 0 0 1 0 -3.19538e-22 5 -1.91296e-38 0 0 1
0.06 0 -1.97909e-16 1 1.00017e-32 0 0 1 0 5.91826e-19 3 3.74366e-35 0 0 1 0 -3.53196e-22 5 -1.90414e-38 0 0 1
0.061 0 -2.04526e-16 1 1.03539e-32 0 0 1 0 6.32013e-19 3 3.84325e-35 0 0 1 0 -3.89759e-22 5 -1.89532e-38 0 0 1
0.062 0 -2.11254e-16 1 1.07216e-32 0 0 1 0 6.74216e-19 3 3.94284e-35 0 0 1 0 -4.29423e-22 5 -2.26266e-38 0 0 1
0.063 0 -2.18091e-16 1 1.11047e-32 0 0 1 0 7.18501e-19 3 3.94652e-35 0 0 1 0 -4.72397e-22 5 -2.63e-38 0 0 1
0.064 0 -2.25038e-16 1 1.15032e-32 0 0 1 0 7.64936e-19 3 3.85389e-35 0 0 1 0 -5.18897e-22 5 -2.99734e-38 0 0 1
0.065 0 -2.32095e-16 1 1.19017e-32 0 0 1 0 8.13589e-19 3 3.76127e-35 0 0 1 0 -5.69152e-22 5 -3.36467e-38 0 0 1
0.066 0 -2.39262e-16 1 1.22992e-32 0 0 1 0 8.64532e-19 3 3.76494e-35 0 0 1 0 -6.234e-22 5 -4.10817e-38 0 0 1
0.067 0 -2.4654e-16 1 1.27121e-32 0 0 1 0 9.17835e-19 3 3.76861e-35 0 0 1 0 -6.81891e-22 5 -4.85167e-38 0 0 1
0.068 0 -2.53927e-16 1 1.31251e-32 0 0 1 0 9.73569e-19 3 3.77228e-35 0 0 1 0 -7.44889e-22 5 -5.59517e-38 0 0 1
0.069 0 -2.61425e-16 1 1.35534e-32 0 0 1 0 1.03181e-18 3 3.77596e-35 0 0 1 0 -8.12665e-22 5 -6.33866e-38 0 0 1
0.07 0 -2.69034e-16 1 1.39817e-32 0 0 1 0 1.09263e-18 3 3.78001e-35 0 0 1 0 -8.85506e-22 5 -7.08216e-38 0 0 1
0.071 0 -2.76753e-16 1 1.44255e-32 0 0 1 0 1.1561e-18 3 3.78368e-35 0 0 1 0 -9.6371e-22 5 -7.82566e-38 0 0 1
0.072 0 -2.84582e-16 1 1.48692e-32 0 0 1 0 1.22231e-18 3 3.7881e-35 0 0 1 0 -1.04759e-21 5 -9.32147e-38 0 0 1
0.073 0 -2.92522e-16 1 1.5313e-32 0 0 1 0 1.29133e-18 3 3.79253e-35 0 0 1 0 -1.13747e-21 5 -1.08173e-37 0 0 1
0.074 0 -3.00573e-16 1 1.57567e-32 0 0 1 0 1.36323e-18 3 3.79695e-35 0 0 1 0 -1.23369e-21 5 -1.23131e-37 0 0 1
0.075 0 -3.08734e-16 1 1.62005e-32 0 0 1 0 1.43811e-18 3 3.99397e-35 0 0 1 0 -1.3366e-21 5 -1.38089e-37 0 0 1
0.076 0 -3.17007e-16 1 1.66461e-32 0 0 1 0 1.51603e-18 3 4.19024e-35 0 0 1 0 -1.44658e-21 5 -1.53047e-37 0 0 1
0.077 0 -3.2539e-16 1 1.70918e-32 0 0 1 0 1.59709e-18 3 4.3865e-35 0 0 1 0 -1.56399e-21 5 -1.68005e-37 0 0 1
0.078 0 -3.33885e-16 1 1.75394e-32 0 0 1 0 1.68136e-18 3 4.58277e-35 0 0 1 0 -1.68925e-21 5 -1.82964e-37 0 0 1
0.079 0 -3.4249e-16 1 1.80024e-32 0 0 1 0 1.76893e-18 3 4.77903e-35 0 0 1 0 -1.82277e-21 5 -1.90399e-37 0 0 1
0.08 0 -3.51207e-16 1 1.84654e-32 0 0 1 0 1.85989e-18 3 4.9753e-35 0 0 1 0 -1.96497e-21 5 -1.97833e-37 0 0 1
0.081 0 -3.60035e-16 1 1.89284e-32 0 0 1 0 1.95432e-18 3 5.17156e-35 0 0 1 0 -2.1163e-21 5 -2.05268e-37 0 0 1
0.082 0 -3.68974e-16 1 1.94088e-32 0 0 1 0 2.05231e-18 3 5.36783e-35 0 0 1 0 -2.27722e-21 5 -2.12703e-37 0 0 1
0.083 0 -3.78025e-16 1 1.98891e-32 0 0 1 0 2.15395e-18 3 5.75669e-35 0 0 1 0 -2.44823e-21 5 -2.27662e-37 0 0 1
0.084 0 -3.87187e-16 1 2.03694e-32 0 0 1 0 2.25933e-18 3 6.14479e-35 0 0 1 0 -2.62981e-21 5 -2.4262e-37 0 0 1
0.085 0 -3.96462e-16 1 2.08652e-32 0 0 1 0 2.36854e-18 3 6.5329e-35 0 0 1 0 -2.82249e-21 5 -2.57578e-37 0 0 1
0.086 0 -4.05847e-16 1 2.13629e-32 0 0 1 0 2.48168e-18 3 6.72841e-35 0 0 1 0 -3.0268e-21 5 -2.72536e-37 0 0 1
0.087 0 -4.15345e-16 1 2.18605e-32 0 0 1 0 2.59884e-18 3 7.11652e-35 0 0 1 0 -3.2433e-21 5 -2.87494e-37 0 0 1
0.088 0 -4.24954e-16 1 2.23582e-32 0 0 1 0 2.7201e-18 3 7.50462e-35 0 0 1 0 -3.47256e-21 5 -3.02452e-37 0 0 1
0.089 0 -4.34676e-16 1 2.28713e-32 0 0 1 0 2.84558e-18 3 7.89273e-35 0 0 1 0 -3.71517e-21 5 -3.02364e-37 0 0 1
0.09 0 -4.4451e-16 1 2.33863e-32 0 0 1 0 2.97536e-18 3 8.28084e-35 0 0 1 0 -3.97177e-21 5 -3.02276e-37 0 0 1
0.091 0 -4.54456e-16 1 2.39032e-32 0 0 1 0 3.10955e-18 3 8.66894e-35 0 0 1 0 -4.24298e-21 5 -2.87141e-37 0 0 1
0.092 0 -4.64514e-16 1 2.44221e-32 0 0 1 0 3.24824e-18 3 9.05705e-35 0 0 1 0 -4.52946e-21 5 -2.56961e-37 0 0 1
0.093 0 -4.74684e-16 1 2.49564e-32 0 0 1 0 3.39154e-18 3 9.44515e-35 0 0 1 0 -4.8319e-21 5 -2.41826e-37 0 0 1
0.094 0 -4.84967e-16 1 2.54906e-32 0 0 1 0 3.53954e-18 3 9.44807e-35 0 0 1 0 -5.15099e-21 5 -2.41738e-37 0 0 1
0.095 0 -4.95363e-16 1 2.60403e-32 0 0 1 0 3.69235e-18 3 9.45099e-35 0 0 1 0 -5.48747e-21 5 -2.4165e-37 0 0 1
0.096 0 -5.05872e-16 1 2.66054e-32 0 0 1 0 3.85007e-18 3 9.84061e-35 0 0 1 0 -5.84209e-21 5 -2.41561e-37 0 0 1
0.097 0 -5.16493e-16 1 2.71859e-32 0 0 1 0 4.01282e-18 3 1.02302e-34 0 0 1 0 -6.21563e-21 5 -2.41473e-37 0 0 1
0.098 0 -5.27227e-16 1 2.77818e-32 0 0 1 0 4.18069e-18 3 1.06213e-34 0 0 1 0 -6.60887e-21 5 -2.41385e-37 0 0 1
0.099 0 -5.38074e-16 1 2.83776e-32 0 0 1 0 4.35379e-18 3 1.13991e-34 0 0 1 0 -7.02266e-21 5 -2.41297e-37 0 0 1
0.1 0 -5.49035e-16 1 2.89774e-32 0 0 1 0 4.53224e-18 3 1.17918e-34 0 0 1 0 -7.45783e-21 5 -2.41209e-37 0 0 1
0.101 0 -5.60108e-16 1 2.95925e-32 0 0 1 0 4.71614e-18 3 1.17992e-34 0 0 1 0 -7.91528e-21 5 -2.4112e-37 0 0 1
0.102 0 -5.71295e-16 1 3.02116e-32 0 0 1 0 4.90561e-18 3 1.18066e-34 0 0 1 0 -8.39589e-21 5 -2.1094e-37 0 0 1
0.103 0 -5.82596e-16 1 3.0846e-32 0 0 1 0 5.10075e-18 3 1.1811e-34 0 0 1 0 -8.90061e-21 5 -1.80759e-37 0 0 1
0.104 0 -5.9401e-16 1 3.14958e-32 0 0 1 0 5.30168e-18 3 1.18155e-34 0 0 1 0 -9.43039e-21 5 -1.50578e-37 0 0 1
0.105 0 -6.05538e-16 1 3.2161e-32 0 0 1 0 5.50851e-18 3 1.18199e-34 0 0 1 0 -9.98622e-21 5 -1.20397e-37 0 0 1
0.106 0 -6.17179e-16 1 3.28416e-32 0 0 1 0 5.72137e-18 3 1.18243e-34 0 0 1 0 -1.05691e-20 5 -9.02162e-38 0 0 1
0.107 0 -6.28935e-16 1 3.35377e-32 0 0 1 0 5.94037e-18 3 1.14436e-34 0 0 1 0 -1.11801e-20 5 -6.00354e-38 0 0 1
0.108 0 -6.40804e-16 1 3.42376e-32 0 0 1 0 6.16562e-18 3 1.06776e-34 0 0 1 0 -1.18203e-20 5 -2.98545e-38 0 0 1
0.109 0 -6.52788e-16 1 3.49375e-32 0 0 1 0 6.39725e-18 3 9.91167e-35 0 0 1 0 -1.24908e-20 5 3.26303e-40 0 0 1
0.11 0 -6.64886e-16 1 3.56374e-32 0 0 1 0 6.63538e-18 3 9.14572e-35 0 0 1 0 -1.31928e-20 5 3.05071e-38 0 0 1
0.111 0 -6.77099e-16 1 3.63373e-32 0 0 1 0 6.88013e-18 3 8.37977e-35 0 0 1 0 -1.39273e-20 5 3.05953e-38 0 0 1
0.112 0 -6.89426e-16 1 3.70526e-32 0 0 1 0 7.13162e-18 3 7.22864e-35 0 0 1 0 -1.46957e-20 5 6.07762e-38 0 0 1
0.113 0 -7.01867e-16 1 3.77525e-32 0 0 1 0 7.38998e-18 3 6.07751e-35 0 0 1 0 -1.54991e-20 5 9.0957e-38 0 0 1
0.114 0 -7.14424e-16 1 3.84678e-32 0 0 1 0 7.65534e-18 3 4.92637e-35 0 0 1 0 -1.63389e-20 5 1.21138e-37 0 0 1
0.115 0 -7.27095e-16 1 3.91831e-32 0 0 1 0 7.92781e-18 3 3.39005e-35 0 0 1 0 -1.72163e-20 5 1.81411e-37 0 0 1
0.116 0 -7.39881e-16 1 3.98984e-32 0 0 1 0 8.20754e-18 3 1.46855e-35 0 0 1 0 -1.81326e-20 5 2.41685e-37 0 0 1
0.117 0 -7.52783e-16 1 4.06137e-32 0 0 1 0 8.49465e-18 3 -7.0779e-37 0 0 1 0 -1.90893e-20 5 3.01958e-37 0 0 1
0.118 0 -7.658e-16 1 4.13444e-32 0 0 1 0 8.78926e-18 3 -1.99529e-35 0 0 1 0 -2.00878e-20 5 3.62232e-37 0 0 1
0.119 0 -7.78932e-16 1 4.20867e-32 0 0 1 0 9.09152e-18 3 -3.91981e-35 0 0 1 0 -2.11294e-20 5 4.22505e-37 0 0 1
0.12 0 -7.9218e-16 1 4.28443e-32 0 0 1 0 9.40155e-18 3 -5.84432e-35 0 0 1 0 -2.22158e-20 5 4.22594e-37 0 0 1
0.121 0 -8.05543e-16 1 4.3602e-32 0 0 1 0 9.71949e-18 3 -7.38365e-35 0 0 1 0 -2.33484e-20 5 4.22682e-37 0 0 1
0.122 0 -8.19023e-16 1 4.43751e-32 0 0 1 0 1.00455e-17 3 -8.92298e-35 0 0 1 0 -2.45288e-20 5 4.2277e-37 0 0 1
0.123 0 -8.32618e-16 1 4.51636e-32 0 0 1 0 1.03796e-17 3 -1.04623e-34 0 0 1 0 -2.57585e-20 5 4.22858e-37 0 0 1
0.124 0 -8.46329e-16 1 4.59675e-32 0 0 1 0 1.07221e-17 3 -1.16165e-34 0 0 1 0 -2.70394e-20 5 4.22946e-37 0 0 1
0.125 0 -8.60157e-16 1 4.67868e-32 0 0 1 0 1.10731e-17 3 -1.31558e-34 0 0 1 0 -2.83729e-20 5 4.8322e-37 0 0 1
0.126 0 -8.74101e-16 1 4.76253e-32 0 0 1 0 1.14326e-17 3 -1.50803e-34 0 0 1 0 -2.97609e-20 5 5.43493e-37 0 0 1
0.127 0 -8.88161e-16 1 4.84639e-32 0 0 1 0 1.18009e-17 3 -1.69988e-34 0 0 1 0 -3.12051e-20 5 6.03767e-37 0 0 1
0.128 0 -9.02338e-16 1 4.93179e-32 0 0 1 0 1.21781e-17 3 -1.93025e-34 0 0 1 0 -3.27073e-20 5 6.6404e-37 0 0 1
0.129 0 -9.16632e-16 1 5.01872e-32 0 0 1 0 1.25643e-17 3 -2.16122e-34 0 0 1 0 -3.42695e-20 5 7.24314e-37 0 0 1
0.13 0 -9.31043e-16 1 5.1072e-32 0 0 1 0 1.29597e-17 3 -2.35367e-34 0 0 1 0 -3.58934e-20 5 7.24402e-37 0 0 1
0.131 0 -9.45571e-16 1 5.19568e-32 0 0 1 0 1.33644e-17 3 -2.5076e-34 0 0 1 0 -3.75811e-20 5 7.2449e-37 0 0 1
0.132 0 -9.60216e-16 1 5.28416e-32 0 0 1 0 1.37786e-17 3 -2.66214e-34 0 0 1 0 -3.93345e-20 5 7.84764e-37 0 0 1
0.133 0 -9.74979e-16 1 5.37264e-32 0 0 1 0 1.42024e-17 3 -2.81667e-34 0 0 1 0 -4.11557e-20 5 7.84852e-37 0 0 1
0.134 0 -9.89859e-16 1 5.46189e-32 0 0 1 0 1.4636e-17 3 -2.97121e-34 0 0 1 0 -4.30467e-20 5 7.8494e-37 0 0 1
0.135 0 -1.00486e-15 1 5.55191e-32 0 0 1 0 1.50795e-17 3 -3.12514e-34 0 0 1 0 -4.50098e-20 5 7.85028e-37 0 0 1
0.136 0 -1.01997e-15 1 5.64192e-32 0 0 1 0 1.55331e-17 3 -3.20203e-34 0 0 1 0 -4.70471e-20 5 8.45302e-37 0 0 1
0.137 0 -1.03521e-15 1 5.73348e-32 0 0 1 0 1.59969e-17 3 -3.35597e-34 0 0 1 0 -4.91607e-20 5 9.65761e-37 0 0 1
0.138 0 -1.05056e-15 1 5.82659e-32 0 0 1 0 1.64712e-17 3 -3.43286e-34 0 0 1 0 -5.13531e-20 5 1.02603e-36 0 0 1
0.139 0 -1.06603e-15 1 5.91969e-32 0 0 1 0 1.69559e-17 3 -3.43272e-34 0 0 1 0 -5.36265e-20 5 1.08631e-36 0 0 1
0.14 0 -1.08162e-15 1 6.01279e-32 0 0 1 0 1.74514e-17 3 -3.43198e-34 0 0 1 0 -5.59834e-20 5 1.14658e-36 0 0 1
0.141 0 -1.09732e-15 1 6.10897e-32 0 0 1 0 1.79577e-17 3 -3.3542e-34 0 0 1 0 -5.84261e-20 5 1.20685e-36 0 0 1
0.142 0 -1.11315e-15 1 6.20515e-32 0 0 1 0 1.84751e-17 3 -3.19938e-34 0 0 1 0 -6.09572e-20 5 1.26713e-36 0 0 1
0.143 0 -1.12909e-15 1 6.30287e-32 0 0 1 0 1.90037e-17 3 -3.04456e-34 0 0 1 0 -6.35792e-20 5 1.44777e-36 0 0 1
0.144 0 -1.14516e-15 1 6.4006e-32 0 0 1 0 1.95436e-17 3 -2.88974e-34 0 0 1 0 -6.62947e-20 5 1.62842e-36 0 0 1
0.145 0 -1.16134e-15 1 6.49832e-32 0 0 1 0 2.0095e-17 3 -2.73493e-34 0 0 1 0 -6.91064e-20 5 1.92943e-36 0 0 1
0.146 0 -1.17764e-15 1 6.5945e-32 0 0 1 0 2.06582e-17 3 -2.50307e-34 0 0 1 0 -7.2017e-20 5 2.23045e-36 0 0 1
0.147 0 -1.19406e-15 1 6.69068e-32 0 0 1 0 2.12331e-17 3 -2.27122e-34 0 0 1 0 -7.50294e-20 5 2.53146e-36 0 0 1
0.148 0 -1.21061e-15 1 6.78687e-32 0 0 1 0 2.18202e-17 3 -2.1164e-34 0 0 1 0 -7.81462e-20 5 2.83248e-36 0 0 1
0.149 0 -1.22727e-15 1 6.88613e-32 0 0 1 0 2.24194e-17 3 -1.96038e-34 0 0 1 0 -8.13704e-20 5 3.13349e-36 0 0 1
0.15 0 -1.24405e-15 1 6.98539e-32 0 0 1 0 2.30309e-17 3 -1.80436e-34 0 0 1 0 -8.4705e-20 5 3.4345e-36 0 0 1
0.151 0 -1.26095e-15 1 7.08389e-32 0 0 1 0 2.36551e-17 3 -1.64833e-34 0 0 1 0 -8.8153e-20 5 3.61515e-36 0 0 1
0.152 0 -1.27797e-15 1 7.18392e-32 0 0 1 0 2.42919e-17 3 -1.49231e-34 0 0 1 0 -9.17174e-20 5 3.79579e-36 0 0 1
0.153 0 -1.29512e-15 1 7.28395e-32 0 0 1 0 2.49416e-17 3 -1.33629e-34 0 0 1 0 -9.54015e-20 5 3.85607e-36 0 0 1
0.154 0 -1.31238e-15 1 7.38399e-32 0 0 1 0 2.56045e-17 3 -1.18027e-34 0 0 1 0 -9.92083e-20 5 3.91634e-36 0 0 1
0.155 0 -1.32977e-15 1 7.48325e-32 0 0 1 0 2.62805e-17 3 -1.02545e-34 0 0 1 0 -1.03141e-19 5 3.97661e-36 0 0 1
0.156 0 -1.34727e-15 1 7.58175e-32 0 0 1 0 2.697e-17 3 -8.70633e-35 0 0 1 0 -1.07204e-19 5 4.03689e-36 0 0 1
0.157 0 -1.3649e-15 1 7.68024e-32 0 0 1 0 2.76731e-17 3 -7.15816e-35 0 0 1 0 -1.11399e-19 5 4.21753e-36 0 0 1
0.158 0 -1.38265e-15 1 7.78027e-32 0 0 1 0 2.839e-17 3 -4.85164e-35 0 0 1 0 -1.1573e-19 5 4.39818e-36 0 0 1
0.159 0 -1.40052e-15 1 7.88108e-32 0 0 1 0 2.91209e-17 3 -2.54513e-35 0 0 1 0 -1.20201e-19 5 4.69919e-36 0 0 1
0.16 0 -1.41851e-15 1 7.98188e-32 0 0 1 0 2.9866e-17 3 -2.38618e-36 0 0 1 0 -1.24816e-19 5 5.0002e-36 0 0 1
0.161 0 -1.43663e-15 1 8.08423e-32 0 0 1 0 3.06254e-17 3 2.07993e-35 0 0 1 0 -1.29578e-19 5 5.30122e-36 0 0 1
0.162 0 -1.45486e-15 1 8.18811e-32 0 0 1 0 3.13993e-17 3 4.39848e-35 0 0 1 0 -1.34491e-19 5 5.60223e-36 0 0 1
0.163 0 -1.47322e-15 1 8.29354e-32 0 0 1 0 3.2188e-17 3 5.9587e-35 0 0 1 0 -1.39558e-19 5 5.78288e-36 0 0 1
0.164 0 -1.4917e-15 1 8.40051e-32 0 0 1 0 3.29916e-17 3 7.51891e-35 0 0 1 0 -1.44784e-19 5 5.84315e-36 0 0 1
0.165 0 -1.51031e-15 1 8.50824e-32 0 0 1 0 3.38104e-17 3 9.07913e-35 0 0 1 0 -1.50172e-19 5 5.90343e-36 0 0 1
